timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1787865165.052146,12.0,1385,284137,74.577,0.000,78.280,0.362
1787865168.055825,13.1,1386,284137,73.244,1.195,74.992,1.602
1787865171.059503,12.4,1383,284137,74.575,0.000,79.103,0.365
1787865174.063305,13.6,1386,284137,73.241,0.000,76.719,0.358
1787865177.066923,13.2,1383,284137,74.577,0.000,78.674,0.366
1787865180.070670,13.2,1384,284137,74.574,0.021,81.924,0.398
1787865183.074395,13.2,1383,284137,75.906,0.000,76.789,0.354
1787865186.077485,4.9,1383,284137,74.590,0.000,76.698,0.356
1787865189.081207,12.3,1382,284137,73.242,0.000,76.921,0.355
1787865192.084890,12.3,1384,284137,74.575,0.000,78.194,0.359
1787865195.088524,12.0,1385,284137,73.245,0.000,77.274,0.355
1787865198.092111,13.2,1384,284137,74.578,1.194,77.142,1.610
1787865201.095857,16.2,1383,284137,74.574,0.000,77.789,0.365
1787865204.113704,12.5,1387,284137,75.551,0.000,83.308,0.386
1787865207.117341,12.4,1386,284137,75.908,0.000,76.473,0.356
1787865210.119793,4.3,1386,284137,74.606,0.024,76.830,0.388
1787865213.123528,12.6,1382,284137,77.237,0.000,79.703,0.367
1787865216.127241,12.2,1380,284137,78.569,0.000,82.296,0.382
1787865219.130950,12.1,1383,284137,75.906,0.000,80.484,0.377
1787865222.134629,12.1,1384,284137,74.575,0.000,76.823,0.362
1787865225.138610,12.0,1386,284137,74.568,0.000,80.059,0.373
1787865228.142314,12.6,1385,284137,73.243,0.000,78.016,1.166
1787865231.145985,17.0,1347,284137,69.249,1.313,80.117,0.972
1787865234.149591,10.9,1344,284137,83.899,0.014,76.477,0.370
1787865237.163154,6.4,1343,284137,71.676,0.000,76.548,0.350
1787865240.166984,12.4,1341,284137,73.240,0.000,76.907,0.354
1787865243.170755,13.0,1342,284137,77.236,0.021,80.874,0.396
1787865246.174596,11.8,1342,284137,74.571,0.000,77.182,0.359
1787865249.178191,12.9,1342,284137,73.246,0.000,76.463,0.355
1787865252.182002,12.3,1342,284137,77.235,0.000,80.989,0.372
1787865255.185686,12.2,1342,284137,75.907,0.000,83.299,0.388
1787865258.189411,12.3,1342,284137,74.574,0.000,76.112,0.354
1787865261.193258,4.9,1343,284137,75.903,0.000,77.616,0.360
