timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776259274.714755,0.0,1712,201716,85.241,0.676
1776259277.717467,0.0,1710,201717,58.614,0.000
1776259280.720690,0.0,1711,201717,42.621,0.005
1776259283.723994,0.0,1712,201718,71.921,0.003
1776259286.727300,0.0,1711,201718,77.248,0.274
1776259289.730647,0.0,1721,201718,51.942,0.001
1776259292.733876,0.0,1712,201718,38.625,0.000
1776259295.736403,0.0,1713,201718,85.262,0.004
1776259298.738928,0.0,1713,201719,26.644,0.000
1776259301.742275,0.0,1713,201719,31.964,0.000
1776259304.745562,0.0,1713,201719,49.279,0.013
1776259307.749097,0.0,1715,201719,62.593,0.000
1776259310.751470,0.0,1716,201720,71.943,0.004
1776259313.755179,0.0,1715,201720,67.916,0.000
1776259316.758971,0.0,1715,201720,69.246,0.925
1776259319.763167,0.0,1717,201721,73.231,0.012
1776259322.766522,0.0,1716,201721,70.588,0.000
1776259325.769848,0.0,1716,201721,67.925,0.000
1776259328.773018,0.0,1724,201722,5.328,0.004
1776259331.776402,0.0,1711,201722,47.946,0.000
1776259334.779781,0.0,1711,201722,39.955,0.000
1776259337.783101,0.0,1711,201722,37.292,0.001
1776259340.786282,0.0,1713,201722,45.285,0.013
1776259343.788864,0.0,1712,201722,85.260,0.000
1776259346.791538,0.0,1714,201723,77.264,0.920
1776259349.794854,0.0,1714,201723,69.257,0.009
1776259352.798153,0.0,1714,201723,25.306,0.001
1776259355.801437,0.0,1714,201723,83.908,0.014
1776259358.803903,0.0,1713,201724,85.263,0.004
1776259361.806350,0.0,1713,201724,25.313,0.001
1776259364.811389,0.0,1713,201725,63.893,0.000
1776259367.814611,0.0,1712,201725,81.246,0.004
1776259370.817178,0.0,1714,201725,78.599,0.000
1776259373.820450,0.0,1714,201725,70.590,0.007
1776259376.823923,0.0,1716,201726,67.921,0.004
1776259379.827289,0.0,1715,201726,67.924,0.000
1776259382.830594,0.0,1714,201726,43.952,0.003
1776259385.833915,0.0,1714,201727,45.283,1.189
1776259388.837045,0.0,1715,201727,51.946,0.013
1776259391.839782,0.0,1715,201727,22.646,0.000
1776259394.843003,0.0,1715,201727,42.621,0.000
1776259397.846275,0.0,1716,201727,34.629,0.004
1776259400.849543,0.0,1714,201727,37.293,0.000
1776259403.852833,0.0,1715,201727,17.314,0.000
1776259406.856001,0.0,1715,201727,15.983,0.004
1776259409.858372,0.0,1712,201728,73.275,0.009
1776259412.861847,0.0,1714,201728,66.590,0.004
1776259415.865472,0.0,1713,201729,70.581,0.661
1776259418.868806,0.0,1723,201729,45.283,0.012
1776259421.872255,0.0,1714,201729,82.572,0.000
1776259424.874676,0.0,1714,201729,30.642,0.003
1776259427.878046,0.0,1715,201730,63.928,0.001
1776259430.881366,0.0,1717,201730,78.580,0.004
1776259433.883957,0.0,1714,201730,69.274,0.000
1776259436.887369,0.0,1715,201731,26.636,0.000
1776259439.890618,0.0,1715,201731,43.952,0.003
1776259442.893870,0.0,1715,201731,63.931,0.001
1776259445.897325,0.0,1715,201731,38.622,0.920
1776259448.900612,0.0,1715,201731,51.943,0.016
1776259451.903964,0.0,1714,201732,55.938,0.003
1776259454.907316,0.0,1715,201732,75.915,0.004
1776259457.910409,0.0,1716,201732,55.942,0.000
1776259460.913679,0.0,1715,201733,67.926,0.000
1776259463.916961,0.0,1714,201733,46.616,0.004
1776259466.920139,0.0,1714,201733,61.268,0.000
1776259469.923417,0.0,1715,201733,65.262,0.004
1776259472.926756,0.0,1714,201734,49.278,0.000
1776259475.930007,0.0,1714,201734,75.918,0.004
1776259478.933693,0.0,1715,201734,69.248,0.919
1776259481.937944,0.0,1715,201735,71.898,0.004
1776259484.942211,0.0,1716,201735,71.898,0.017
1776259487.945605,0.0,1715,201735,59.932,0.000
1776259490.948878,0.0,1716,201735,42.620,0.004
1776259493.952203,0.0,1716,201735,29.301,0.001
1776259496.954634,0.0,1716,201736,30.642,0.000
1776259499.959648,0.0,1716,201736,70.549,0.000
1776259502.962982,0.0,1716,201737,70.588,0.004
1776259505.966142,0.0,1717,201737,83.912,0.004
1776259508.968650,0.0,1716,201737,85.262,1.051
1776259511.971130,0.0,1716,201737,25.312,0.000
1776259514.974433,0.0,1715,201738,66.593,0.021
1776259517.978068,0.0,1716,201738,78.571,0.000
1776259520.981295,0.0,1716,201738,41.289,0.012
1776259523.984573,0.0,1716,201739,65.262,0.001
1776259526.987937,0.0,1715,201739,70.588,0.004
1776259529.991175,0.0,1714,201739,41.289,0.000
1776259532.994499,0.0,1714,201739,43.951,0.000
1776259535.997794,0.0,1714,201739,33.297,0.000
1776259539.001025,0.0,1715,201739,45.285,0.008
1776259542.003561,0.0,1716,201740,34.637,0.000
1776259545.006793,0.0,1717,201740,54.608,0.927
1776259548.010270,0.0,1718,201740,81.239,0.001
1776259551.012905,0.0,1717,201741,47.958,0.000
1776259554.016220,0.0,1718,201741,69.257,0.016
1776259557.020323,0.0,1718,201741,47.934,0.001
1776259560.023605,0.0,1718,201741,65.262,0.005
1776259563.026946,0.0,1719,201741,25.305,0.000
1776259566.029404,0.0,1713,201742,75.938,0.004
1776259569.032763,0.0,1713,201742,25.305,0.000
1776259572.036598,0.0,1714,201742,69.245,0.004
1776259575.039921,0.0,1714,201742,33.296,0.000
1776259578.043301,0.0,1715,201743,54.605,0.920
1776259581.046600,0.0,1714,201743,47.947,0.009
1776259584.049882,0.0,1714,201743,26.638,0.000
1776259587.053053,0.0,1714,201743,25.307,0.008
1776259590.056388,0.0,1714,201744,67.925,0.003
1776259593.059640,0.0,1715,201744,42.620,0.008
1776259596.062922,0.0,1715,201744,42.620,0.001
1776259599.066108,0.0,1715,201744,65.264,0.004
1776259602.069396,0.0,1715,201744,69.257,0.004
1776259605.072695,0.0,1716,201745,70.589,0.000
1776259608.076089,0.0,1716,201745,75.914,0.004
1776259611.079398,0.0,1715,201745,41.288,0.920
1776259614.082679,0.0,1716,201746,69.258,0.009
1776259617.085963,0.0,1716,201746,69.258,0.000
1776259620.089278,0.0,1717,201746,65.261,0.012
1776259623.092549,0.0,1716,201747,71.922,0.000
1776259626.096103,0.0,1716,201747,83.901,0.013
1776259629.098573,0.0,1717,201747,85.263,0.001
1776259632.100921,0.0,1717,201748,83.934,0.000
1776259635.104606,0.0,1719,201748,69.248,0.004
1776259638.108180,0.0,1717,201748,65.256,0.000
1776259641.111458,0.0,1717,201749,38.624,0.004
1776259644.114707,0.0,1715,201749,82.577,0.000
1776259647.117166,0.0,1714,201749,1.332,1.193
1776259650.120485,0.0,1715,201749,31.965,0.000
1776259653.123711,0.0,1715,201749,42.621,0.000
1776259656.126938,0.0,1715,201750,14.651,0.008
1776259659.130282,0.0,1714,201750,31.964,0.004
1776259662.133613,0.0,1713,201750,50.610,0.008
1776259665.136836,0.0,1716,201750,57.272,0.007
1776259668.140119,0.0,1715,201750,65.262,0.012
1776259671.142990,0.0,1716,201751,66.603,0.000
1776259674.146255,0.0,1716,201751,38.625,0.003
1776259677.149549,0.0,1716,201751,26.637,0.001
1776259680.152138,0.0,1715,201751,34.637,0.000
1776259683.155362,0.0,1716,201751,50.612,0.788
1776259686.157834,0.0,1716,201752,83.931,0.012
1776259689.160275,0.0,1716,201752,6.661,0.000
1776259692.163515,0.0,1716,201752,79.914,0.008
1776259695.166184,0.0,1717,201752,85.257,0.000
1776259698.168586,0.0,1716,201753,27.978,0.000
1776259701.173123,0.0,1716,201753,59.909,0.014
1776259704.176912,0.0,1718,201753,82.562,0.001
1776259707.179437,0.0,1715,201754,47.960,0.000
1776259710.182750,0.0,1716,201754,37.292,0.004
1776259713.185222,0.0,1717,201754,82.599,0.000
1776259716.187701,0.0,1716,201754,34.638,0.000
1776259719.191132,0.0,1718,201754,41.286,1.059
1776259722.194586,0.0,1717,201755,14.650,0.001
1776259725.197905,0.0,1717,201755,45.283,0.004
1776259728.201198,0.0,1718,201755,37.292,0.010
1776259731.203743,0.0,1717,201755,51.956,0.000
1776259734.207080,0.0,1718,201755,33.296,0.000
1776259737.209581,0.0,1717,201756,85.262,0.004
