step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
154,2.241355,0.146569,0.296422,64.000000,0.099186,28.554158,0.334610,359.185712,42.165738
155,2.713504,0.146302,0.201554,64.000000,0.099186,23.585736,0.492105,361.899217,42.367292
156,2.371684,0.145588,0.229972,64.000000,0.099186,26.985045,0.431295,364.270901,42.597265
157,2.478431,0.150947,0.001482,64.000000,0.099186,25.822794,66.944207,366.749331,42.598746
158,3.357024,0.146062,0.226493,64.000000,0.099186,19.064502,0.437921,370.106356,42.825239
159,2.330895,0.145049,0.317814,64.000000,0.099186,27.457264,0.312088,372.437251,43.143053
160,2.564657,0.148794,0.209786,64.000000,0.099186,24.954602,0.472795,375.001908,43.352839
161,2.303425,0.156297,0.447840,64.000000,0.099186,27.784714,0.221476,377.305333,43.800679
162,2.228406,0.149570,0.320086,64.000000,0.099186,28.720086,0.309873,379.533738,44.120765
163,2.217839,0.291246,0.232767,64.000000,0.099186,28.856925,0.426117,381.751577,44.353532
164,2.143883,0.287513,0.272670,64.000000,0.099186,29.852374,0.363758,383.895460,44.626202
165,2.510465,0.282704,0.019999,64.000000,0.099186,25.493283,4.959505,386.405925,44.646201
166,2.347040,0.283477,0.148290,64.000000,0.099186,27.268389,0.668864,388.752965,44.794491
167,2.218056,0.284038,0.285026,64.000000,0.099186,28.854094,0.347989,390.971021,45.079517
168,2.504281,0.283946,0.182076,64.000000,0.099186,25.556237,0.544750,393.475302,45.261593
169,2.397063,0.283696,0.158005,64.000000,0.099186,26.699335,0.627739,395.872366,45.419598
170,2.167896,0.283382,0.323223,64.000000,0.099186,29.521709,0.306866,398.040262,45.742821
171,2.393602,0.282818,0.082839,64.000000,0.099186,26.737949,1.197329,400.433864,45.825660
172,2.201798,0.285784,0.317797,64.000000,0.099186,29.067153,0.312105,402.635662,46.143457
173,2.418342,0.286548,0.001343,64.000000,0.099186,26.464412,73.834279,405.054004,46.144801
174,2.532839,0.289882,0.135270,64.000000,0.099186,25.268090,0.733246,407.586843,46.280071
175,2.383394,0.289263,0.275643,64.000000,0.099186,26.852468,0.359834,409.970236,46.555714
176,1.960642,0.289711,0.488574,64.000000,0.099186,32.642364,0.203011,411.930879,47.044288
177,2.253021,0.287629,0.180801,64.000000,0.099186,28.406303,0.548591,414.183900,47.225089
178,2.141319,0.281981,0.298400,64.000000,0.099186,29.888120,0.332393,416.325219,47.523489
179,2.260051,0.280163,0.208122,64.000000,0.099186,28.317939,0.476576,418.585270,47.731610
180,3.089827,0.279086,0.285311,64.000000,0.099186,20.713137,0.347642,421.675097,48.016921
181,2.651772,0.278425,0.041938,64.000000,0.099186,24.134808,2.365038,424.326868,48.058860
182,2.399011,0.278127,0.081391,64.000000,0.099186,26.677659,1.218635,426.725879,48.140251
183,2.433346,0.278433,0.258869,64.000000,0.099186,26.301232,0.383151,429.159226,48.399120
184,2.415634,0.277519,0.202568,64.000000,0.099186,26.494076,0.489643,431.574860,48.601688
185,2.047880,0.280305,0.314130,64.000000,0.099186,31.251824,0.315748,433.622740,48.915818
186,2.657003,0.277414,0.131407,64.000000,0.099186,24.087293,0.754802,436.279743,49.047224
187,2.328529,0.280021,0.086794,64.000000,0.099186,27.485162,1.142779,438.608272,49.134018
188,1.998522,0.277048,0.430132,64.000000,0.099186,32.023658,0.230594,440.606794,49.564150
189,2.650788,0.279102,0.072576,64.000000,0.099186,24.143764,1.366643,443.257583,49.636727
190,2.412071,0.281431,0.195788,64.000000,0.099186,26.533219,0.506598,445.669653,49.832515
191,2.528865,0.280409,0.001402,64.000000,0.099186,25.307799,70.767843,448.198518,49.833916
192,2.371672,0.280461,0.346379,64.000000,0.099186,26.985182,0.286351,450.570190,50.180295
193,2.441310,0.284069,0.131611,64.000000,0.099186,26.215429,0.753627,453.011500,50.311907
194,2.093937,0.287415,0.442642,64.000000,0.099186,30.564430,0.224077,455.105438,50.754548
195,2.554033,0.276647,0.172224,64.000000,0.099186,25.058411,0.575914,457.659470,50.926772
196,2.119193,0.275113,0.433256,64.000000,0.099186,30.200182,0.228932,459.778663,51.360028
197,2.506528,0.282507,0.106069,64.000000,0.099186,25.533330,0.935110,462.285190,51.466096
198,2.297825,0.278645,0.088555,64.000000,0.099186,27.852423,1.120050,464.583016,51.554651
199,2.428237,0.278470,0.001431,64.000000,0.099186,26.356568,69.290976,467.011253,51.556083
200,2.155868,0.275171,0.234339,64.000000,0.099186,29.686422,0.423259,469.167121,51.790422
201,2.407698,0.275893,0.190151,64.000000,0.099186,26.581405,0.521616,471.574819,51.980573
202,2.348238,0.273467,0.159118,64.000000,0.099186,27.254477,0.623349,473.923057,52.139691
203,2.368512,0.273333,0.171275,64.000000,0.099186,27.021181,0.579104,476.291569,52.310966
204,2.181384,0.279950,0.247968,64.000000,0.099186,29.339166,0.399995,478.472954,52.558934
205,2.045979,0.282392,0.382091,64.000000,0.099186,31.280869,0.259587,480.518933,52.941025
206,2.015039,0.272112,0.535032,64.000000,0.099186,31.761167,0.185383,482.533972,53.476057
207,2.609512,0.274413,0.001447,64.000000,0.099186,24.525662,68.538150,485.143484,53.477504
208,2.107422,0.278964,0.390297,64.000000,0.099186,30.368865,0.254129,487.250905,53.867801
209,2.507752,0.273815,0.146800,64.000000,0.099186,25.520864,0.675655,489.758657,54.014601
210,1.821558,0.267593,0.688949,64.000000,0.099186,35.134764,0.143967,491.580215,54.703550
211,2.267471,0.273478,0.287117,64.000000,0.099186,28.225277,0.345454,493.847686,54.990668
212,2.551072,0.274363,0.001373,64.000000,0.099186,25.087497,72.223476,496.398757,54.992041
213,3.356131,0.273379,0.169188,64.000000,0.099186,19.069578,0.586247,499.754888,55.161229
214,2.189409,0.275795,0.356869,64.000000,0.099186,29.231636,0.277934,501.944297,55.518098
215,2.348813,0.275589,0.285742,64.000000,0.099186,27.247810,0.347117,504.293110,55.803840
216,2.321655,0.281796,0.156191,64.000000,0.099186,27.566536,0.635029,506.614765,55.960031
217,2.437510,0.273696,0.265669,64.000000,0.099186,26.256298,0.373344,509.052276,56.225700
218,2.360480,0.278750,0.115703,64.000000,0.099186,27.113129,0.857248,511.412756,56.341403
219,2.674298,0.275302,0.139211,64.000000,0.099186,23.931513,0.712488,514.087054,56.480614
220,2.453297,0.275100,0.108921,64.000000,0.099186,26.087344,0.910623,516.540351,56.589535
221,2.326416,0.274460,0.113970,64.000000,0.099186,27.510125,0.870279,518.866767,56.703505
222,2.134092,0.296876,0.364552,64.000000,0.099186,29.989335,0.272076,521.000859,57.068057
223,2.252813,0.274848,0.159339,64.000000,0.099186,28.408924,0.622483,523.253672,57.227396
224,2.400000,0.279709,0.181417,64.000000,0.099186,26.666662,0.546728,525.653672,57.408813
225,2.343794,0.274410,0.096576,64.000000,0.099186,27.306150,1.027021,527.997467,57.505390
226,3.224191,0.275504,0.141540,64.000000,0.099186,19.849938,0.700763,531.221658,57.646930
227,2.389315,0.272433,0.080938,64.000000,0.099186,26.785921,1.225461,533.610973,57.727867
228,2.547794,0.272961,0.046361,64.000000,0.099186,25.119768,2.139434,536.158767,57.774228
229,2.276973,0.276380,0.164677,64.000000,0.099186,28.107491,0.602307,538.435740,57.938905
230,2.152292,0.274428,0.261930,64.000000,0.099186,29.735744,0.378673,540.588032,58.200835
231,2.353058,0.273610,0.058909,64.000000,0.099186,27.198647,1.683722,542.941090,58.259744
232,2.185644,0.322516,0.382850,64.000000,0.099186,29.281988,0.259073,545.126734,58.642594
233,1.994277,0.278187,0.415664,64.000000,0.099186,32.091838,0.238621,547.121011,59.058258
234,2.325137,0.277648,0.156404,64.000000,0.099186,27.525256,0.634165,549.446148,59.214661
235,2.330034,0.273950,0.162903,64.000000,0.099186,27.467408,0.608864,551.776182,59.377565
236,2.341324,0.282047,0.130534,64.000000,0.099186,27.334965,0.759846,554.117506,59.508099
237,2.289615,0.302782,0.270770,64.000000,0.099186,27.952298,0.366311,556.407121,59.778869
238,2.200194,0.274434,0.371876,64.000000,0.099186,29.088350,0.266718,558.607315,60.150744
239,2.254081,0.280857,0.111448,64.000000,0.099186,28.392946,0.889974,560.861396,60.262192
240,2.269649,0.281221,0.288689,64.000000,0.099186,28.198192,0.343573,563.131045,60.550882
241,2.407838,0.274638,0.045571,64.000000,0.099186,26.579859,2.176514,565.538883,60.596453
242,2.236414,0.274208,0.183353,64.000000,0.099186,28.617242,0.540957,567.775297,60.779805
243,2.629452,0.275259,0.065968,64.000000,0.099186,24.339676,1.503543,570.404749,60.845773
244,2.385928,0.274172,0.001287,64.000000,0.099186,26.823946,77.038284,572.790676,60.847061
245,2.542237,0.272824,0.110209,64.000000,0.099186,25.174678,0.899977,575.332913,60.957270
246,2.324345,0.278416,0.320009,64.000000,0.099186,27.534633,0.309947,577.657259,61.277279
247,2.263915,0.273891,0.235434,64.000000,0.099186,28.269609,0.421289,579.921174,61.512713
248,2.690217,0.275019,0.020401,64.000000,0.099186,23.789905,4.861930,582.611391,61.533114
249,2.503866,0.281805,0.286075,64.000000,0.099186,25.560474,0.346714,585.115257,61.819189
250,2.420660,0.273894,0.044670,64.000000,0.099186,26.439075,2.220406,587.535917,61.863859
251,2.337736,0.273143,0.108794,64.000000,0.099186,27.376910,0.911689,589.873653,61.972652
252,2.421205,0.274475,0.060143,64.000000,0.099186,26.433115,1.649171,592.294858,62.032795
253,2.366996,0.282624,0.116304,64.000000,0.099186,27.038486,0.852819,594.661855,62.149099
