timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776024620.317558,0.0,1712,201688,34.626,0.004
1776024623.320048,0.0,1711,201688,27.977,0.000
1776024626.323561,0.0,1713,201688,58.598,0.000
1776024629.326988,0.0,1711,201688,79.909,0.667
1776024632.329538,0.0,1713,201689,62.613,0.003
1776024635.332968,0.0,1712,201689,65.259,0.004
1776024638.336380,0.0,1712,201689,61.264,0.000
1776024641.339859,0.0,1712,201690,71.917,0.004
1776024644.351198,0.0,1713,201690,85.012,0.000
1776024647.353767,0.0,1713,201690,82.596,0.000
1776024650.356311,0.0,1713,201691,67.942,0.004
1776024653.359812,0.0,1712,201691,63.925,0.001
1776024656.363345,0.0,1713,201691,57.266,1.063
1776024659.366851,0.0,1713,201692,69.252,0.000
1776024662.370254,0.0,1706,201692,85.237,0.008
1776024665.372780,0.0,1706,201692,85.262,0.000
1776024668.375229,0.0,1705,201693,69.277,0.397
1776024671.378596,0.0,1697,201693,69.256,0.007
1776024674.381924,0.0,1698,201693,65.261,0.267
1776024677.385225,0.0,1697,201694,66.593,0.008
1776024680.388556,0.0,1699,201694,70.588,0.265
1776024683.391127,0.0,1700,201694,85.260,0.005
1776024686.393619,0.0,1701,201695,74.605,0.003
1776024689.397057,0.0,1700,201695,69.254,0.265
1776024692.400809,0.0,1701,201695,66.583,0.008
1776024695.404260,0.0,1701,201696,71.917,0.267
1776024698.407782,0.0,1702,201696,69.252,0.007
1776024701.411306,0.0,1702,201697,74.579,0.267
1776024704.414529,0.0,1704,201697,85.242,0.008
1776024707.417172,0.0,1705,201697,85.258,0.001
1776024710.419794,0.0,1705,201697,74.603,0.264
1776024713.423173,0.0,1702,201698,59.932,0.007
1776024716.426561,0.0,1704,201698,65.260,0.267
1776024719.429852,0.0,1704,201699,66.594,0.008
1776024722.433137,0.0,1703,201699,74.585,0.265
1776024725.436433,0.0,1705,201699,85.240,0.005
1776024728.439254,0.0,1706,201699,85.253,0.004
1776024731.441740,0.0,1706,201700,70.608,0.264
1776024734.445251,0.0,1703,201700,59.930,0.008
1776024737.448570,0.0,1705,201701,69.257,0.265
1776024740.452163,0.0,1708,201701,67.919,0.007
1776024743.455504,0.0,1705,201701,73.252,0.267
1776024746.457916,0.0,1705,201701,83.933,0.007
1776024749.460579,0.0,1706,201702,78.597,0.001
1776024752.463922,0.0,1704,201702,67.924,0.265
1776024755.467350,0.0,1705,201703,69.254,0.007
1776024758.470797,0.0,1705,201703,59.931,0.267
1776024761.474421,0.0,1705,201703,66.586,0.008
1776024764.477755,0.0,1707,201703,85.239,0.267
1776024767.480275,0.0,1707,201704,85.262,0.007
1776024770.482831,0.0,1708,201704,71.939,0.000
1776024773.486344,0.0,1707,201705,69.252,0.267
1776024776.490142,0.0,1708,201705,70.577,0.008
1776024779.493598,0.0,1707,201705,67.922,0.265
1776024782.497271,0.0,1707,201706,65.253,0.007
1776024785.500610,0.0,1707,201706,81.243,0.267
1776024788.503148,0.0,1707,201706,85.261,0.009
1776024791.505565,0.0,1708,201706,81.268,0.001
1776024794.508919,0.0,1708,201707,62.597,0.264
1776024797.513181,0.0,1709,201707,62.578,0.007
1776024800.516633,0.0,1710,201708,65.258,0.267
1776024803.520109,0.0,1710,201708,70.585,0.009
1776024806.523448,0.0,1710,201708,83.907,0.265
1776024809.526066,0.0,1710,201708,82.595,0.005
1776024812.528592,0.0,1711,201709,66.611,0.001
1776024815.531918,0.0,1716,201709,61.265,0.000
1776024818.535131,0.0,1706,201710,61.268,0.004
1776024821.538476,0.0,1708,201710,70.588,0.000
1776024824.541746,0.0,1704,201710,83.909,0.004
1776024827.544361,0.0,1698,201710,85.259,0.000
1776024830.547054,0.0,1699,201711,74.600,0.000
1776024833.550429,0.0,1699,201711,71.919,0.005
1776024836.553775,0.0,1700,201712,63.929,0.004
1776024839.557137,0.0,1702,201712,66.592,1.191
1776024842.560438,0.0,1702,201712,66.593,0.000
1776024845.563789,0.0,1703,201712,82.574,0.009
1776024848.566491,0.0,1702,201713,83.924,0.000
1776024851.568893,0.0,1704,201713,66.613,0.000
1776024854.572298,0.0,1703,201714,66.591,0.004
1776024857.575678,0.0,1704,201714,66.592,0.662
1776024860.578977,0.0,1704,201714,62.598,0.014
1776024863.582245,0.0,1706,201714,79.913,0.000
1776024866.584846,0.0,1705,201715,85.259,0.004
1776024869.587538,0.0,1703,201715,81.260,0.000
1776024872.592023,0.0,1704,201716,69.230,0.529
1776024875.595387,0.0,1703,201716,67.924,0.012
1776024878.598809,0.0,1702,201716,62.595,0.010
1776024881.602186,0.0,1703,201717,69.255,0.004
1776024884.605528,0.0,1704,201717,75.915,0.000
1776024887.608127,0.0,1704,201717,85.259,0.004
1776024890.610787,0.0,1704,201718,83.926,0.000
1776024893.613213,0.0,1705,201718,63.948,0.000
1776024896.616517,0.0,1705,201718,65.261,0.004
1776024899.619840,0.0,1706,201719,61.265,0.000
1776024902.623221,0.0,1710,201719,66.592,1.193
1776024905.626418,0.0,1703,201719,85.243,0.000
1776024908.629076,0.0,1703,201720,79.929,0.012
1776024911.632454,0.0,1702,201720,62.596,0.000
1776024914.635839,0.0,1703,201720,69.255,0.010
1776024917.639200,0.0,1703,201721,69.256,0.000
1776024920.652614,0.0,1702,201721,59.733,0.671
1776024923.655853,0.0,1702,201721,85.241,0.000
1776024926.658514,0.0,1703,201722,82.593,0.008
1776024929.661474,0.0,1703,201722,66.601,0.000
1776024932.664765,0.0,1704,201722,62.598,0.402
1776024935.668067,0.0,1705,201723,65.261,0.000
1776024938.671426,0.0,1705,201723,65.260,0.012
1776024941.674767,0.0,1705,201723,83.907,0.000
1776024944.677276,0.0,1703,201723,85.262,0.013
1776024947.679880,0.0,1704,201724,73.270,0.661
1776024950.683424,0.0,1705,201724,65.256,0.000
1776024953.686888,0.0,1699,201725,65.258,0.013
1776024956.690396,0.0,1700,201725,70.584,0.000
1776024959.693628,0.0,1700,201725,67.927,0.004
1776024962.696844,0.0,1701,201725,83.910,0.000
1776024965.699556,0.0,1702,201726,82.592,0.671
1776024968.702257,0.0,1702,201726,75.932,0.001
1776024971.705648,0.0,1703,201727,55.937,0.000
