timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778626415.252159,0.0,1699,281519,63.911,0.001,65.142,0.742
1778626418.255913,0.0,1697,281519,69.247,0.010,74.456,0.803
1778626421.259492,0.0,1701,281519,85.232,0.000,89.368,0.983
1778626424.262158,0.0,1701,281519,81.261,0.003,83.808,0.919
1778626427.265872,0.0,1697,281520,67.916,0.001,72.526,0.787
1778626430.269605,0.0,1698,281520,67.915,0.000,69.566,0.771
1778626433.273374,0.0,1696,281521,67.915,0.004,71.026,0.782
1778626436.277561,0.0,1697,281521,62.579,0.000,66.130,0.732
1778626439.281208,0.0,1697,281521,78.571,1.191,83.785,2.130
1778626442.283822,0.0,1695,281521,85.259,0.000,89.397,0.977
1778626445.286415,0.0,1704,281522,73.270,0.009,75.211,0.802
1778626448.290713,0.0,1695,281522,57.251,0.001,59.828,0.555
1778626451.294410,0.0,1696,281523,61.258,0.007,64.843,0.690
1778626454.298148,0.0,1696,281523,66.584,0.004,69.519,0.775
1778626457.301730,0.0,1697,281523,82.568,0.000,88.096,1.053
1778626460.304294,0.0,1694,281523,85.260,0.004,89.401,0.903
1778626463.307022,0.0,1690,281524,74.599,0.000,76.120,0.789
1778626466.310735,0.0,1689,281524,38.619,0.000,38.451,0.399
1778626469.314450,0.0,1689,281525,65.253,0.004,68.982,0.772
1778626472.318102,0.0,1691,281525,77.239,1.187,84.580,2.060
1778626475.320751,0.0,1691,281525,85.258,0.010,87.722,1.061
1778626478.323463,0.0,1694,281525,66.606,0.000,68.637,0.733
1778626481.327082,0.0,1694,281526,65.255,0.000,67.904,0.706
1778626484.330774,0.0,1699,281526,58.595,0.004,62.051,0.577
1778626487.334243,0.0,1690,281527,65.258,0.007,71.218,0.698
1778626490.337744,0.0,1688,281527,85.234,0.004,89.370,1.067
1778626493.340281,0.0,1689,281527,85.261,0.000,86.603,0.924
1778626496.342995,0.0,1690,281527,67.939,0.000,67.809,0.774
1778626499.346741,0.0,1690,281528,67.915,0.004,73.069,0.808
1778626502.350475,0.0,1687,281528,63.920,0.000,67.034,0.743
1778626505.354164,0.0,1687,281529,59.926,1.191,63.954,2.000
1778626508.357736,0.0,1687,281529,81.237,0.000,88.419,1.037
1778626511.360272,0.0,1685,281529,85.261,0.010,89.402,0.967
1778626514.362978,0.0,1679,281529,79.928,0.000,76.977,0.836
1778626517.367081,0.0,1685,281530,55.924,0.000,65.389,0.697
1778626520.370809,0.0,1685,281530,71.911,0.004,70.403,0.805
1778626523.374547,0.0,1687,281531,63.920,0.007,65.859,0.724
1778626526.378227,0.0,1688,281531,69.248,0.004,78.858,0.911
1778626529.381809,0.0,1689,281531,85.232,0.000,89.367,0.912
1778626532.384434,0.0,1691,281531,85.259,0.004,84.668,0.995
1778626535.387194,0.0,1692,281532,66.605,0.000,67.463,0.703
1778626538.390839,0.0,1697,281532,55.932,1.187,60.737,1.936
