timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776279539.467024,0.0,2221,201692,74.604,0.000
1776279542.470480,0.0,2222,201692,63.926,0.004
1776279545.473866,0.0,2222,201693,70.587,1.315
1776279548.477249,0.0,2223,201693,65.260,0.018
1776279551.480612,0.0,2222,201693,71.919,0.000
1776279554.483901,0.0,2222,201693,79.912,0.005
1776279557.486477,0.0,2222,201694,85.260,0.000
1776279560.489150,0.0,2223,201694,83.925,0.000
1776279563.492177,0.0,2223,201695,70.595,0.004
1776279566.495688,0.0,2224,201695,65.257,0.000
1776279569.499935,0.0,2224,201695,63.910,0.004
1776279572.503756,0.0,2223,201696,66.582,0.000
1776279575.507805,0.0,2222,201696,75.898,0.004
1776279578.510307,0.0,2222,201696,85.262,1.317
1776279581.512697,0.0,2222,201697,77.272,0.000
1776279584.517021,0.0,2222,201697,58.582,0.014
1776279587.520443,0.0,2223,201697,62.595,0.000
1776279590.523880,0.0,2223,201698,69.254,0.008
1776279593.527344,0.0,2224,201698,73.249,0.000
1776279596.529830,0.0,2225,201698,85.263,0.003
1776279599.532290,0.0,2225,201699,82.599,0.001
1776279602.534785,0.0,2224,201699,67.943,0.000
1776279605.539137,0.0,2225,201699,62.576,0.004
1776279608.542557,0.0,2225,201700,59.932,0.000
1776279611.546386,0.0,2225,201700,69.245,1.191
1776279614.549725,0.0,2224,201700,83.907,0.009
1776279617.552178,0.0,2224,201701,85.264,0.010
1776279620.554644,0.0,2225,201701,67.944,0.000
1776279623.558482,0.0,2241,201701,66.581,0.000
1776279626.562214,0.0,2224,201702,66.584,0.004
1776279629.565666,0.0,2224,201702,66.590,0.000
1776279632.569019,0.0,2224,201702,73.251,0.004
1776279635.571532,0.0,2224,201703,85.262,0.000
1776279638.574050,0.0,2226,201703,81.265,0.000
1776279641.576530,0.0,2224,201703,65.279,0.004
1776279644.580864,0.0,2225,201704,65.239,0.000
1776279647.584216,0.0,2226,201704,69.256,1.323
1776279650.587528,0.0,2238,201705,62.598,0.010
1776279653.590859,0.0,2224,201705,82.575,0.010
1776279656.593279,0.0,2224,201705,78.603,0.000
1776279659.597307,0.0,2225,201705,67.909,0.000
1776279662.600714,0.0,2224,201706,66.591,0.004
1776279665.604155,0.0,2226,201706,61.263,0.000
1776279668.607505,0.0,2226,201706,70.588,0.004
1776279671.610846,0.0,2225,201706,81.243,0.000
1776279674.613328,0.0,2221,201707,85.263,0.004
1776279677.615741,0.0,2222,201707,73.274,0.000
1776279680.620005,0.0,2223,201708,65.241,0.000
1776279683.623465,0.0,2223,201708,66.590,1.329
1776279686.626904,0.0,2224,201708,70.586,0.004
1776279689.630400,0.0,2224,201709,65.257,0.009
1776279692.633682,0.0,2224,201709,85.240,0.004
1776279695.636224,0.0,2221,201709,79.932,0.000
1776279698.639566,0.0,2221,201710,69.256,0.000
1776279701.643440,0.0,2222,201710,62.586,0.004
1776279704.646838,0.0,2222,201710,74.582,0.000
1776279707.650281,0.0,2222,201711,62.595,0.004
1776279710.653631,0.0,2223,201711,77.247,0.000
1776279713.656124,0.0,2222,201711,85.262,0.008
1776279716.658726,0.0,2222,201712,83.927,1.184
1776279719.661763,0.0,2223,201712,67.931,0.009
